Lipid,Class,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
TAG(58:3)_FA 20:4,TAG,28385.9422454834,32473.682746887207,37888.42300415039,45374.84280395508,38927.242946624756,38661.742904663086,37578.94291687012,38458.10289764404,36826.142570495605,27877.341598510742,38252.98287963867,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:4)_FA 16:0,TAG,15780.841293334961,19507.12144470215,18458.88117980957,20504.621437072754,16362.521102905273,23044.28172302246,20122.741340637207,19147.461196899414,18194.30132293701,16965.54125213623,16841.121200561523,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:4)_FA 16:1,TAG,35205.68305969238,24115.641883850098,27047.12158203125,24347.581756591797,23764.761909484863,32755.162231445312,31573.08177947998,24124.981689453125,23354.761528015137,26211.962028503418,33434.72286987305,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:4)_FA 18:0,TAG,22782.34181213379,42442.98310852051,25559.18173980713,37998.862979888916,26109.02173614502,33433.72218322754,27074.641708374023,30424.70181274414,32305.662521362305,22867.261444091797,19979.761276245117,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:4)_FA 18:1,TAG,26594.94174194336,28772.9423828125,29930.942184448242,32288.882568359375,31708.62242126465,30232.081985473633,29420.401794433594,25206.921768188477,26313.981758117676,21174.921493530273,21081.261459350586,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:4)_FA 18:2,TAG,29397.842346191406,28994.841873168945,38207.722579956055,43143.942947387695,47939.42307281494,48867.142921447754,42426.50328063965,32086.52210998535,38237.32258605957,31013.702266693115,48416.92386627197,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:4)_FA 20:0,TAG,26411.061950683594,37424.80255126953,28856.542251586914,31327.722457885742,31221.102256774902,33196.00235748291,27550.022087097168,30527.7222366333,32226.662132263184,21623.92140197754,18228.301162719727,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:4)_FA 20:4,TAG,24906.761779785156,27447.281997680664,30626.00227355957,36833.422454833984,32206.062294006348,27883.561737060547,34330.7820892334,26946.141967773438,27134.721992492676,21799.241485595703,22720.84147644043,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:5)_FA 16:0,TAG,19634.921409606934,22058.981567382812,24684.781967163086,20995.84146118164,19668.34156036377,29349.8021774292,24857.00177001953,24949.621978759766,19895.781616210938,19042.241424560547,19044.241424560547,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:5)_FA 16:1,TAG,18713.941452026367,20708.801147460938,17814.44125366211,21293.60152053833,17292.141326904297,25774.921829223633,20159.121337890625,21262.921463012695,16988.341186523438,18276.741287231445,15489.0609664917,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:5)_FA 18:0,TAG,27900.74188232422,92202.26593017578,36904.62283325195,55621.48425292969,38175.36289978027,48946.68339538574,37711.582916259766,47849.60307312012,46928.04350280762,30462.38190460205,26653.221435546875,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:5)_FA 18:1,TAG,25077.261642456055,55592.58393859863,25930.5419921875,39205.28281402588,29780.90234375,35970.822494506836,30311.441696166992,38254.14253234863,34220.86282348633,26370.421936035156,21113.321350097656,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:5)_FA 18:2,TAG,26014.24171447754,33023.58207702637,30775.762336730957,32598.242263793945,32591.50244140625,33794.72265625,30807.42182159424,26050.86196899414,29921.44184112549,23661.741668701172,21587.241622924805,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:5)_FA 20:0,TAG,29620.16229248047,29956.942092895508,28280.702041625977,29994.622116088867,24455.261611938477,36407.06234741211,30942.261779785156,25907.262199401855,30158.822257995605,30727.161643981934,15629.561134338379,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:5)_FA 20:4,TAG,23345.30168914795,28842.162109375,35267.202407836914,37711.00275802612,30395.722122192383,34478.342933654785,33016.28273773193,28521.422088623047,31148.722045898438,23676.741455078125,26046.181648254395,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:6)_FA 16:0,TAG,21062.721481323242,21899.001419067383,23210.3416595459,26797.041732788086,24019.64170074463,31280.282012939453,24953.861526489258,21563.901565551758,24246.161666870117,20348.701431274414,18409.601150512695,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:6)_FA 16:1,TAG,20210.7813873291,20780.161575317383,23072.421676635742,24382.52180480957,20435.441604614258,26571.801834106445,25166.201690673828,23879.221656799316,18887.34115600586,19303.921226501465,18786.34154510498,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:6)_FA 18:0,TAG,56557.46417236328,458234.59375,61577.204681396484,112535.54830932617,96279.72686767578,93709.64587402344,77046.60607910156,123317.20819091797,87792.54721069336,82202.6264038086,23829.661499023438,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:6)_FA 18:1,TAG,28116.56202697754,88829.88536834717,36445.04277038574,48677.023040771484,45609.483238220215,42259.343032836914,39535.9426574707,48866.643058776855,44618.80312347412,29151.56196975708,32353.982498168945,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:6)_FA 18:2,TAG,25821.461853027344,55175.624252319336,28438.86163330078,39516.082260131836,31578.88214111328,34603.84265136719,30447.062286376953,38469.52267456055,35300.70299530029,30236.021743774414,21621.641510009766,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:6)_FA 20:0,TAG,30358.261825561523,35802.14227294922,32379.38264465332,43006.84307861328,38439.943267822266,38903.383239746094,37112.20248413086,33275.3221282959,42346.22326660156,25697.781967163086,22698.181579589844,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:6)_FA 20:4,TAG,23103.781768798828,36730.98310852051,39460.88243103027,47937.18280029297,36136.42198181152,32831.2625579834,32362.782501220703,29871.802627563477,40152.582611083984,25648.74171447754,21732.221466064453,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:7)_FA 16:0,TAG,28675.322052001953,31313.122161865234,47910.36393737793,54455.403060913086,40431.92265319824,47870.44314575195,45331.82339477539,33498.30242919922,38787.922790527344,27781.081985473633,27245.362030029297,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:7)_FA 16:1,TAG,22486.221771240234,25902.702041625977,23351.74171447754,27616.882263183594,23028.601501464844,33392.82247924805,27457.741760253906,24279.50161743164,25414.061767578125,19570.781341552734,18944.00106048584,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:7)_FA 18:0,TAG,37341.08224487305,77355.9057006836,59312.72479248047,75246.32495117188,47092.52310180664,66146.42547607422,55292.22471618652,49620.90316772461,58979.92370605469,42103.622970581055,23818.04160308838,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:7)_FA 18:1,TAG,51913.52391052246,438581.90911865234,69730.80471801758,97224.70764160156,102954.50741577148,70890.4248046875,86227.5658569336,113364.82846069336,85273.02546691895,77735.80520629883,36611.28298950195,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:7)_FA 18:2,TAG,31839.482330322266,90369.02563476562,36820.80277252197,51447.323875427246,43905.24343109131,42196.70315551758,39847.04260253906,47546.36343383789,47939.72297286987,31467.80224609375,31000.122283935547,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:7)_FA 20:0,TAG,39703.14242553711,34232.5026550293,42781.02282714844,219256.09686660767,83189.70581054688,71131.82383728027,56380.784240722656,67064.0658569336,139212.8112640381,55951.80340576172,23436.641555786133,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:7)_FA 20:4,TAG,21029.441482543945,34070.242752075195,32534.682014465332,33505.52207946777,25229.381805419922,29942.482162475586,27208.92192840576,26354.741828918457,34174.482681274414,20939.381576538086,17697.08115386963,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:8)_FA 16:0,TAG,29852.041870117188,33820.722564697266,44380.58270263672,49952.50321960449,35182.22230529785,43254.78355407715,43393.0030670166,35576.242431640625,36455.70243835449,29455.922317504883,33646.12242126465,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:8)_FA 16:1,TAG,27827.841918945312,32148.92205810547,48669.64343261719,53258.663803100586,40052.82305908203,42140.962890625,45422.88345336914,35487.842346191406,38094.84280395508,32256.382385253906,24379.46174621582,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:8)_FA 18:0,TAG,48439.883728027344,43948.52314758301,47803.20292663574,51709.723541259766,36841.20297241211,47937.883239746094,44940.323150634766,41930.963287353516,40603.88249206543,40624.08282470703,28531.862182617188,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:8)_FA 18:1,TAG,40908.96241760254,72308.02618408203,67363.84561157227,71051.30445861816,66760.58456420898,53242.163513183594,61560.584060668945,51177.60382080078,58564.70364379883,47902.20401763916,29198.041931152344,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:8)_FA 18:2,TAG,52776.06362915039,438194.1513366699,75212.00527954102,97437.52662658691,107896.04760742188,75508.04595947266,82567.32626342773,113596.0478515625,82529.6050415039,74336.26559448242,34942.66258239746,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:8)_FA 20:0,TAG,30205.502349853516,33076.06234741211,35389.32247924805,34072.86198425293,33213.64287567139,28455.601776123047,35273.68272399902,40271.56262207031,36963.423263549805,24750.1417388916,27536.982162475586,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:8)_FA 20:4,TAG,24740.08169555664,47011.82357788086,32668.562057495117,38214.76217651367,38173.10259246826,39720.36309051514,36985.34272766113,35468.76259613037,44175.403076171875,25699.50212097168,17268.6810836792,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:9)_FA 16:0,TAG,19600.821701049805,26270.341903686523,23842.941619873047,24081.78173828125,21605.201530456543,29740.08225250244,27497.441986083984,24075.501663208008,21474.801391601562,19580.841270446777,19006.40135192871,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:9)_FA 16:1,TAG,30339.782135009766,32226.822326660156,41163.32293701172,48808.20297241211,34310.56238555908,42160.4432220459,43373.283447265625,36304.38259887695,35958.822341918945,29651.822235107422,34453.062576293945,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:9)_FA 18:0,TAG,22869.641647338867,24817.501693725586,23493.681838989258,30250.10178375244,25390.381629943848,30692.982513427734,26176.6417388916,24318.681610107422,25926.02170562744,22506.101600646973,21806.04155731201,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:9)_FA 18:1,TAG,50706.48335266113,43022.202880859375,57213.26428222656,52502.06332397461,50127.843185424805,48618.482971191406,45581.303466796875,40824.66311645508,39577.80261993408,40402.842712402344,30206.482177734375,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:9)_FA 18:2,TAG,39015.66232299805,75839.16534423828,67349.46533203125,70657.70539855957,65605.525390625,54401.28430175781,61837.104919433594,52010.48355102539,57583.32388305664,45146.223373413086,24124.42172241211,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:9)_FA 20:0,TAG,25427.201919555664,34311.862396240234,38620.022369384766,46213.622131347656,35780.04250335693,37146.64260864258,38274.40254974365,30157.122047424316,39328.743072509766,28001.022338867188,43628.22262573242,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(58:9)_FA 20:4,TAG,28802.102294921875,38752.36283874512,31328.942474365234,35112.12188720703,29639.622200012207,36597.68278503418,32046.542304992676,28150.28210067749,32765.34226989746,22727.68173980713,18858.701385498047,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
TAG(60:0)_FA 16:0,TAG,15013.9810256958,15846.08122253418,20345.20142364502,22372.281589508057,17919.601230621338,25170.001907348633,20578.661651611328,18635.601234436035,18662.281246185303,19302.361541748047,15923.341106414795,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
