Unnamed: 0,Class,Intensity,Lipid,Parent_Ion,Product_Ion,Sample_ID,Transition
506,,24157.28175354004,,780.7,605.5,11282023_DOD94_F3_WT_hippo_O3on_01,780.7 -> 605.5
507,,23960.021697998047,,780.7,633.6,11282023_DOD94_F3_WT_hippo_O3on_01,780.7 -> 633.6
508,,25452.14178466797,,782.6,607.5,11282023_DOD94_F3_WT_hippo_O3on_01,782.6 -> 607.5
509,,24030.16172790528,,784.7,567.5,11282023_DOD94_F3_WT_hippo_O3on_01,784.7 -> 567.5
510,,23983.181743621823,,784.7,637.6,11282023_DOD94_F3_WT_hippo_O3on_01,784.7 -> 637.6
511,,23984.20167160034,,786.7,571.5,11282023_DOD94_F3_WT_hippo_O3on_01,786.7 -> 571.5
512,,24072.221767425537,,786.7,597.5,11282023_DOD94_F3_WT_hippo_O3on_01,786.7 -> 597.5
513,,28209.842010498047,,788.7,599.5,11282023_DOD94_F3_WT_hippo_O3on_01,788.7 -> 599.5
514,,27485.04196166992,,788.7,599.5,11282023_DOD94_F3_WT_hippo_O3on_01,788.7 -> 599.5
515,,24048.36175918579,,790.6,615.5,11282023_DOD94_F3_WT_hippo_O3on_01,790.6 -> 615.5
516,,40973.16296386719,,790.7,601.5,11282023_DOD94_F3_WT_hippo_O3on_01,790.7 -> 601.5
517,,24045.721755981445,,790.7,629.5,11282023_DOD94_F3_WT_hippo_O3on_01,790.7 -> 629.5
518,,23943.541717529297,,792.6,617.5,11282023_DOD94_F3_WT_hippo_O3on_01,792.6 -> 617.5
519,,136954.43049240112,,792.7,603.5,11282023_DOD94_F3_WT_hippo_O3on_01,792.7 -> 603.5
520,,56806.04391479492,,794.7,605.5,11282023_DOD94_F3_WT_hippo_O3on_01,794.7 -> 605.5
521,,27477.84200668335,,796.7,607.5,11282023_DOD94_F3_WT_hippo_O3on_01,796.7 -> 607.5
522,,24019.081745147705,,798.7,623.6,11282023_DOD94_F3_WT_hippo_O3on_01,798.7 -> 623.6
523,,24073.58172607422,,798.7,651.6,11282023_DOD94_F3_WT_hippo_O3on_01,798.7 -> 651.6
524,,23892.961700439453,,798.7,651.6,11282023_DOD94_F3_WT_hippo_O3on_01,798.7 -> 651.6
525,,24016.46176147461,,798.8,637.6,11282023_DOD94_F3_WT_hippo_O3on_01,798.8 -> 637.6
526,,23941.16173171997,,800.6,625.5,11282023_DOD94_F3_WT_hippo_O3on_01,800.6 -> 625.5
527,,23921.9416885376,,800.6,653.5,11282023_DOD94_F3_WT_hippo_O3on_01,800.6 -> 653.5
528,,23908.44169235229,,800.7,583.5,11282023_DOD94_F3_WT_hippo_O3on_01,800.7 -> 583.5
529,,23931.40170669556,,802.6,627.5,11282023_DOD94_F3_WT_hippo_O3on_01,802.6 -> 627.5
530,,24314.26178741455,,802.6,655.5,11282023_DOD94_F3_WT_hippo_O3on_01,802.6 -> 655.5
531,,23951.58176422119,,804.6,629.5,11282023_DOD94_F3_WT_hippo_O3on_01,804.6 -> 629.5
532,,24058.70171356201,,804.7,615.5,11282023_DOD94_F3_WT_hippo_O3on_01,804.7 -> 615.5
533,,24060.24171829224,,804.7,657.6,11282023_DOD94_F3_WT_hippo_O3on_01,804.7 -> 657.6
534,,23991.48173522949,,806.6,631.5,11282023_DOD94_F3_WT_hippo_O3on_01,806.6 -> 631.5
535,,24961.841804504395,,806.7,617.5,11282023_DOD94_F3_WT_hippo_O3on_01,806.7 -> 617.5
536,,23946.22169494629,,808.7,633.6,11282023_DOD94_F3_WT_hippo_O3on_01,808.7 -> 633.6
537,,24105.061763763428,,812.8,623.6,11282023_DOD94_F3_WT_hippo_O3on_01,812.8 -> 623.6
538,,24053.701698303223,,812.8,651.6,11282023_DOD94_F3_WT_hippo_O3on_01,812.8 -> 651.6
539,,24119.56169891357,,814.7,597.5,11282023_DOD94_F3_WT_hippo_O3on_01,814.7 -> 597.5
540,,23882.161739349365,,814.7,625.5,11282023_DOD94_F3_WT_hippo_O3on_01,814.7 -> 625.5
541,,24060.20174407959,,816.7,599.5,11282023_DOD94_F3_WT_hippo_O3on_01,816.7 -> 599.5
542,,24243.24172592163,,816.7,627.5,11282023_DOD94_F3_WT_hippo_O3on_01,816.7 -> 627.5
543,,24700.9617843628,,818.7,601.5,11282023_DOD94_F3_WT_hippo_O3on_01,818.7 -> 601.5
544,,23924.40169906616,,818.7,629.5,11282023_DOD94_F3_WT_hippo_O3on_01,818.7 -> 629.5
545,,24434.76174926757,,818.7,629.5,11282023_DOD94_F3_WT_hippo_O3on_01,818.7 -> 629.5
546,,26005.581871032715,,820.7,603.5,11282023_DOD94_F3_WT_hippo_O3on_01,820.7 -> 603.5
547,,24906.14178085327,,820.7,631.5,11282023_DOD94_F3_WT_hippo_O3on_01,820.7 -> 631.5
548,,25259.281826019287,,822.7,605.5,11282023_DOD94_F3_WT_hippo_O3on_01,822.7 -> 605.5
549,,27419.1619682312,,822.8,633.6,11282023_DOD94_F3_WT_hippo_O3on_01,822.8 -> 633.6
550,,24291.72174453736,,824.7,607.5,11282023_DOD94_F3_WT_hippo_O3on_01,824.7 -> 607.5
551,,23908.12177276612,,826.7,651.6,11282023_DOD94_F3_WT_hippo_O3on_01,826.7 -> 651.6
552,,24259.98175430298,,826.8,637.6,11282023_DOD94_F3_WT_hippo_O3on_01,826.8 -> 637.6
553,,23919.88173675537,,828.6,653.5,11282023_DOD94_F3_WT_hippo_O3on_01,828.6 -> 653.5
554,,23914.12171554565,,830.6,655.5,11282023_DOD94_F3_WT_hippo_O3on_01,830.6 -> 655.5
555,,24184.80173110962,,832.7,615.5,11282023_DOD94_F3_WT_hippo_O3on_01,832.7 -> 615.5
556,,23952.381721496586,,832.7,657.6,11282023_DOD94_F3_WT_hippo_O3on_01,832.7 -> 657.6
557,,24212.981803894043,,834.7,617.5,11282023_DOD94_F3_WT_hippo_O3on_01,834.7 -> 617.5
558,,23960.281745910645,,840.8,623.6,11282023_DOD94_F3_WT_hippo_O3on_01,840.8 -> 623.6
559,,24000.00175857544,,840.8,651.6,11282023_DOD94_F3_WT_hippo_O3on_01,840.8 -> 651.6
560,,23885.72174453736,,840.8,651.6,11282023_DOD94_F3_WT_hippo_O3on_01,840.8 -> 651.6
561,,24011.18172836304,,842.7,625.5,11282023_DOD94_F3_WT_hippo_O3on_01,842.7 -> 625.5
562,,23924.14171218872,,842.7,653.5,11282023_DOD94_F3_WT_hippo_O3on_01,842.7 -> 653.5
563,,24129.381759643555,,844.7,627.5,11282023_DOD94_F3_WT_hippo_O3on_01,844.7 -> 627.5
564,,24027.64171218872,,844.7,655.5,11282023_DOD94_F3_WT_hippo_O3on_01,844.7 -> 655.5
565,,23965.32175064087,,846.7,629.5,11282023_DOD94_F3_WT_hippo_O3on_01,846.7 -> 629.5
566,TAG,76623.90544128418,[TG(50:3)]_FA18:1,846.8,547.5,11282023_DOD94_F3_WT_hippo_O3on_01,846.8 -> 547.5
567,,24014.581733703613,,846.8,657.6,11282023_DOD94_F3_WT_hippo_O3on_01,846.8 -> 657.6
568,,23939.26171875,,848.7,631.5,11282023_DOD94_F3_WT_hippo_O3on_01,848.7 -> 631.5
569,,23960.06175613404,,850.8,633.6,11282023_DOD94_F3_WT_hippo_O3on_01,850.8 -> 633.6
570,TAG,24584.84180831909,[TG(51:6)]_FA16:1,854.7,583.4,11282023_DOD94_F3_WT_hippo_O3on_01,854.7 -> 583.4
571,TAG,24228.641792297363,"[TG(52:7),TG(51:0)]_FA18:1",866.8,567.5,11282023_DOD94_F3_WT_hippo_O3on_01,866.8 -> 567.5
572,TAG,24254.141708374023,[TG(52:6)]_FA18:2,868.8,571.5,11282023_DOD94_F3_WT_hippo_O3on_01,868.8 -> 571.5
573,,23918.661693573,,868.8,651.6,11282023_DOD94_F3_WT_hippo_O3on_01,868.8 -> 651.6
574,,23975.54174041748,,870.7,653.5,11282023_DOD94_F3_WT_hippo_O3on_01,870.7 -> 653.5
575,TAG,24379.72174835205,[TG(52:5)]_FA16:1,870.8,599.5,11282023_DOD94_F3_WT_hippo_O3on_01,870.8 -> 599.5
576,,23905.5417137146,,872.7,655.5,11282023_DOD94_F3_WT_hippo_O3on_01,872.7 -> 655.5
577,,23976.30176544189,,874.8,657.6,11282023_DOD94_F3_WT_hippo_O3on_01,874.8 -> 657.6
578,TAG,23968.94171524048,[TG(53:6)]_FA18:1,882.8,583.5,11282023_DOD94_F3_WT_hippo_O3on_01,882.8 -> 583.5
579,TAG,24815.14177703857,[TG(54:6)]_FA18:1,896.8,597.5,11282023_DOD94_F3_WT_hippo_O3on_01,896.8 -> 597.5
580,TAG,35927.84252166748,[TG(54:5)]_FA18:1,898.8,599.5,11282023_DOD94_F3_WT_hippo_O3on_01,898.8 -> 599.5
581,TAG,83809.68598175049,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,11282023_DOD94_F3_WT_hippo_O3on_01,900.8 -> 601.5
582,TAG,23884.861709594727,"[TG(55:11),TG(54:4)]_FA16:1",900.8,629.5,11282023_DOD94_F3_WT_hippo_O3on_01,900.8 -> 629.5
583,TAG,390049.1481018066,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,11282023_DOD94_F3_WT_hippo_O3on_01,902.8 -> 603.5
584,TAG,130150.66871643066,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,11282023_DOD94_F3_WT_hippo_O3on_01,904.8 -> 605.5
585,TAG,38134.38263320923,"[TG(55:8),TG(54:1)]_FA18:1",906.8,607.5,11282023_DOD94_F3_WT_hippo_O3on_01,906.8 -> 607.5
586,TAG,24022.281757354736,"[TG(55:7),TG(54:0)]_FA16:1",908.9,637.6,11282023_DOD94_F3_WT_hippo_O3on_01,908.9 -> 637.6
587,TAG,24031.0817527771,"[TG(56:11),TG(55:4)]_FA18:1",914.8,615.5,11282023_DOD94_F3_WT_hippo_O3on_01,914.8 -> 615.5
588,TAG,24538.241817474365,"[TG(56:10),TG(55:3)]_FA18:1",916.8,617.5,11282023_DOD94_F3_WT_hippo_O3on_01,916.8 -> 617.5
589,TAG,24330.321697235107,"[TG(56:7),TG(55:0)]_FA18:1",922.9,623.6,11282023_DOD94_F3_WT_hippo_O3on_01,922.9 -> 623.6
590,TAG,23916.8617477417,"[TG(56:7),TG(55:0)]_FA16:1",922.9,651.6,11282023_DOD94_F3_WT_hippo_O3on_01,922.9 -> 651.6
591,TAG,23956.681716918945,[TG(56:6)]_FA18:1,924.8,625.5,11282023_DOD94_F3_WT_hippo_O3on_01,924.8 -> 625.5
592,TAG,24412.78175354004,"[TG(57:12),TG(56:5)]_FA18:1",926.8,627.5,11282023_DOD94_F3_WT_hippo_O3on_01,926.8 -> 627.5
593,TAG,24714.60177230835,"[TG(57:11),TG(56:4)]_FA18:1",928.8,629.5,11282023_DOD94_F3_WT_hippo_O3on_01,928.8 -> 629.5
594,TAG,24966.96181106568,"[TG(57:10),TG(56:3)]_FA18:1",930.6,631.5,11282023_DOD94_F3_WT_hippo_O3on_01,930.6 -> 631.5
595,TAG,32232.38237762451,"[TG(57:9),TG(56:2)]_FA18:1",932.9,633.6,11282023_DOD94_F3_WT_hippo_O3on_01,932.9 -> 633.6
596,TAG,23979.021755218502,"[TG(58:7),TG(57:0)]_FA18:1",950.9,651.6,11282023_DOD94_F3_WT_hippo_O3on_01,950.9 -> 651.6
597,TAG,23959.60174942017,"[TG(59:13),TG(58:6)]_FA18:1",952.8,653.5,11282023_DOD94_F3_WT_hippo_O3on_01,952.8 -> 653.5
598,TAG,23937.36175918579,"[TG(59:12),TG(58:5)]_FA18:1",954.8,655.5,11282023_DOD94_F3_WT_hippo_O3on_01,954.8 -> 655.5
599,TAG,24258.3617477417,"[TG(59:11),TG(58:4)]_FA18:1",956.9,657.6,11282023_DOD94_F3_WT_hippo_O3on_01,956.9 -> 657.6
600,,24231.161712646484,,584.4,437.3,11282023_FAD184_F3_WT_cereb_O3on_01,584.4 -> 437.3
601,,23993.94172286988,,612.4,437.3,11282023_FAD184_F3_WT_cereb_O3on_01,612.4 -> 437.3
602,,24240.34168624878,,622.5,503.4,11282023_FAD184_F3_WT_cereb_O3on_01,622.5 -> 503.4
603,,24444.321743011475,,624.5,505.4,11282023_FAD184_F3_WT_cereb_O3on_01,624.5 -> 505.4
604,,25426.861740112305,,626.5,437.3,11282023_FAD184_F3_WT_cereb_O3on_01,626.5 -> 437.3
605,,24135.541736602783,,650.5,503.4,11282023_FAD184_F3_WT_cereb_O3on_01,650.5 -> 503.4
606,,23874.401653289795,,652.5,505.4,11282023_FAD184_F3_WT_cereb_O3on_01,652.5 -> 505.4
607,,24415.14171600341,,654.5,437.3,11282023_FAD184_F3_WT_cereb_O3on_01,654.5 -> 437.3
608,,23971.201705932617,,664.6,503.4,11282023_FAD184_F3_WT_cereb_O3on_01,664.6 -> 503.4
609,,23893.64166641236,,666.6,505.4,11282023_FAD184_F3_WT_cereb_O3on_01,666.6 -> 505.4
610,,23929.981693267822,,692.6,503.4,11282023_FAD184_F3_WT_cereb_O3on_01,692.6 -> 503.4
611,,25285.061824798584,,694.6,505.4,11282023_FAD184_F3_WT_cereb_O3on_01,694.6 -> 505.4
612,,24062.821697235107,,694.6,547.5,11282023_FAD184_F3_WT_cereb_O3on_01,694.6 -> 547.5
613,,24062.60168838501,,702.5,583.4,11282023_FAD184_F3_WT_cereb_O3on_01,702.5 -> 583.4
614,,24198.78165435791,,714.6,567.5,11282023_FAD184_F3_WT_cereb_O3on_01,714.6 -> 567.5
615,,23888.02165222168,,716.6,571.5,11282023_FAD184_F3_WT_cereb_O3on_01,716.6 -> 571.5
616,,23876.46167373657,,718.6,599.5,11282023_FAD184_F3_WT_cereb_O3on_01,718.6 -> 599.5
617,,24233.041717529297,,722.7,547.5,11282023_FAD184_F3_WT_cereb_O3on_01,722.7 -> 547.5
618,,24726.96169281006,,730.5,583.4,11282023_FAD184_F3_WT_cereb_O3on_01,730.5 -> 583.4
619,,25308.261848449707,,730.6,583.5,11282023_FAD184_F3_WT_cereb_O3on_01,730.6 -> 583.5
620,TAG | DAG,32031.662101745605,"[TG(42:2)]_FA18:1 | DG(44:9),DG(43:2)_C18:1",736.6,437.3,11282023_FAD184_F3_WT_cereb_O3on_01,736.6 -> 437.3
621,,73785.12524414062,,736.7,547.5,11282023_FAD184_F3_WT_cereb_O3on_01,736.7 -> 547.5
622,,23809.781661987305,,742.6,567.5,11282023_FAD184_F3_WT_cereb_O3on_01,742.6 -> 567.5
623,,23847.94169235229,,744.6,571.5,11282023_FAD184_F3_WT_cereb_O3on_01,744.6 -> 571.5
624,,23804.301692962646,,744.6,583.4,11282023_FAD184_F3_WT_cereb_O3on_01,744.6 -> 583.4
625,,23857.76166534424,,744.6,597.5,11282023_FAD184_F3_WT_cereb_O3on_01,744.6 -> 597.5
626,,25948.90189743042,,746.6,599.5,11282023_FAD184_F3_WT_cereb_O3on_01,746.6 -> 599.5
627,,24707.36171722412,,746.6,599.5,11282023_FAD184_F3_WT_cereb_O3on_01,746.6 -> 599.5
628,,24165.081718444824,,748.6,601.5,11282023_FAD184_F3_WT_cereb_O3on_01,748.6 -> 601.5
629,,23951.64168548584,,748.6,629.5,11282023_FAD184_F3_WT_cereb_O3on_01,748.6 -> 629.5
630,,24578.961765289307,,750.6,603.5,11282023_FAD184_F3_WT_cereb_O3on_01,750.6 -> 603.5
631,,24329.721740722656,,752.6,605.5,11282023_FAD184_F3_WT_cereb_O3on_01,752.6 -> 605.5
632,,24148.761741638184,,754.6,607.5,11282023_FAD184_F3_WT_cereb_O3on_01,754.6 -> 607.5
633,,24158.721752166748,,756.7,567.5,11282023_FAD184_F3_WT_cereb_O3on_01,756.7 -> 567.5
634,,27211.12191009521,,756.7,637.6,11282023_FAD184_F3_WT_cereb_O3on_01,756.7 -> 637.6
635,,23780.60167312622,,758.6,583.5,11282023_FAD184_F3_WT_cereb_O3on_01,758.6 -> 583.5
636,,23833.60167694092,,758.7,571.5,11282023_FAD184_F3_WT_cereb_O3on_01,758.7 -> 571.5
637,,23920.741680145264,,760.7,599.5,11282023_FAD184_F3_WT_cereb_O3on_01,760.7 -> 599.5
638,,23910.041706085205,,762.6,615.5,11282023_FAD184_F3_WT_cereb_O3on_01,762.6 -> 615.5
639,,23911.281688690186,,764.6,617.5,11282023_FAD184_F3_WT_cereb_O3on_01,764.6 -> 617.5
640,,24289.14171600341,,764.7,547.5,11282023_FAD184_F3_WT_cereb_O3on_01,764.7 -> 547.5
641,,23859.44171142578,,770.7,623.6,11282023_FAD184_F3_WT_cereb_O3on_01,770.7 -> 623.6
642,,24188.201709747314,,770.7,651.6,11282023_FAD184_F3_WT_cereb_O3on_01,770.7 -> 651.6
643,,23855.12172317505,,772.6,583.4,11282023_FAD184_F3_WT_cereb_O3on_01,772.6 -> 583.4
644,,23802.78172302246,,772.6,597.5,11282023_FAD184_F3_WT_cereb_O3on_01,772.6 -> 597.5
645,,23747.181648254395,,772.6,625.5,11282023_FAD184_F3_WT_cereb_O3on_01,772.6 -> 625.5
646,,23820.36167526245,,772.7,583.5,11282023_FAD184_F3_WT_cereb_O3on_01,772.7 -> 583.5
647,,23860.06169509888,,774.6,599.5,11282023_FAD184_F3_WT_cereb_O3on_01,774.6 -> 599.5
648,,24093.64171218872,,774.6,627.5,11282023_FAD184_F3_WT_cereb_O3on_01,774.6 -> 627.5
649,TAG,24015.36172103882,[TG(45:4)]_FA16:1,774.7,503.4,11282023_FAD184_F3_WT_cereb_O3on_01,774.7 -> 503.4
650,,23780.28173065185,,776.6,601.5,11282023_FAD184_F3_WT_cereb_O3on_01,776.6 -> 601.5
651,,23919.801719665527,,776.6,629.5,11282023_FAD184_F3_WT_cereb_O3on_01,776.6 -> 629.5
652,,23822.20166015625,,776.6,629.5,11282023_FAD184_F3_WT_cereb_O3on_01,776.6 -> 629.5
653,TAG,24094.421710968018,[TG(45:3)]_FA16:1,776.7,505.4,11282023_FAD184_F3_WT_cereb_O3on_01,776.7 -> 505.4
654,,24356.961711883545,,778.6,603.5,11282023_FAD184_F3_WT_cereb_O3on_01,778.6 -> 603.5
655,,23930.28169631958,,778.6,631.5,11282023_FAD184_F3_WT_cereb_O3on_01,778.6 -> 631.5
656,,25254.88181304932,,780.7,605.5,11282023_FAD184_F3_WT_cereb_O3on_01,780.7 -> 605.5
657,,23917.36167144776,,780.7,633.6,11282023_FAD184_F3_WT_cereb_O3on_01,780.7 -> 633.6
658,,25651.54177474976,,782.6,607.5,11282023_FAD184_F3_WT_cereb_O3on_01,782.6 -> 607.5
659,,23843.4416847229,,784.7,567.5,11282023_FAD184_F3_WT_cereb_O3on_01,784.7 -> 567.5
660,,23790.48165512085,,784.7,637.6,11282023_FAD184_F3_WT_cereb_O3on_01,784.7 -> 637.6
661,,23792.661743164062,,786.7,571.5,11282023_FAD184_F3_WT_cereb_O3on_01,786.7 -> 571.5
662,,23980.86170578003,,786.7,597.5,11282023_FAD184_F3_WT_cereb_O3on_01,786.7 -> 597.5
663,,29124.562129974365,,788.7,599.5,11282023_FAD184_F3_WT_cereb_O3on_01,788.7 -> 599.5
664,,27638.22193908692,,788.7,599.5,11282023_FAD184_F3_WT_cereb_O3on_01,788.7 -> 599.5
665,,23898.44169998169,,790.6,615.5,11282023_FAD184_F3_WT_cereb_O3on_01,790.6 -> 615.5
666,,45348.78311538696,,790.7,601.5,11282023_FAD184_F3_WT_cereb_O3on_01,790.7 -> 601.5
667,,23791.80166625977,,790.7,629.5,11282023_FAD184_F3_WT_cereb_O3on_01,790.7 -> 629.5
668,,23848.061683654785,,792.6,617.5,11282023_FAD184_F3_WT_cereb_O3on_01,792.6 -> 617.5
669,,130154.6696243286,,792.7,603.5,11282023_FAD184_F3_WT_cereb_O3on_01,792.7 -> 603.5
670,,54233.343742370605,,794.7,605.5,11282023_FAD184_F3_WT_cereb_O3on_01,794.7 -> 605.5
671,,27764.601978302,,796.7,607.5,11282023_FAD184_F3_WT_cereb_O3on_01,796.7 -> 607.5
672,,23799.30170059204,,798.7,623.6,11282023_FAD184_F3_WT_cereb_O3on_01,798.7 -> 623.6
673,,23805.00168609619,,798.7,651.6,11282023_FAD184_F3_WT_cereb_O3on_01,798.7 -> 651.6
674,,23746.661685943604,,798.7,651.6,11282023_FAD184_F3_WT_cereb_O3on_01,798.7 -> 651.6
675,,23923.541690826416,,798.8,637.6,11282023_FAD184_F3_WT_cereb_O3on_01,798.8 -> 637.6
676,,23867.80168533325,,800.6,625.5,11282023_FAD184_F3_WT_cereb_O3on_01,800.6 -> 625.5
677,,23872.461700439453,,800.6,653.5,11282023_FAD184_F3_WT_cereb_O3on_01,800.6 -> 653.5
678,,23790.101665496823,,800.7,583.5,11282023_FAD184_F3_WT_cereb_O3on_01,800.7 -> 583.5
679,,23795.001655578613,,802.6,627.5,11282023_FAD184_F3_WT_cereb_O3on_01,802.6 -> 627.5
680,,23935.261680603027,,802.6,655.5,11282023_FAD184_F3_WT_cereb_O3on_01,802.6 -> 655.5
681,,23876.741664886475,,804.6,629.5,11282023_FAD184_F3_WT_cereb_O3on_01,804.6 -> 629.5
682,,23909.761680603027,,804.7,615.5,11282023_FAD184_F3_WT_cereb_O3on_01,804.7 -> 615.5
683,,23802.421676635742,,804.7,657.6,11282023_FAD184_F3_WT_cereb_O3on_01,804.7 -> 657.6
684,,23779.34168624878,,806.6,631.5,11282023_FAD184_F3_WT_cereb_O3on_01,806.6 -> 631.5
685,,24441.801723480225,,806.7,617.5,11282023_FAD184_F3_WT_cereb_O3on_01,806.7 -> 617.5
686,,23759.02166748047,,808.7,633.6,11282023_FAD184_F3_WT_cereb_O3on_01,808.7 -> 633.6
687,,24607.84170150757,,812.8,623.6,11282023_FAD184_F3_WT_cereb_O3on_01,812.8 -> 623.6
688,,23785.70165252685,,812.8,651.6,11282023_FAD184_F3_WT_cereb_O3on_01,812.8 -> 651.6
689,,23897.081718444824,,814.7,597.5,11282023_FAD184_F3_WT_cereb_O3on_01,814.7 -> 597.5
690,,23891.06168746948,,814.7,625.5,11282023_FAD184_F3_WT_cereb_O3on_01,814.7 -> 625.5
691,,23832.50168228149,,816.7,599.5,11282023_FAD184_F3_WT_cereb_O3on_01,816.7 -> 599.5
692,,24749.28173828125,,816.7,627.5,11282023_FAD184_F3_WT_cereb_O3on_01,816.7 -> 627.5
693,,24660.80178451538,,818.7,601.5,11282023_FAD184_F3_WT_cereb_O3on_01,818.7 -> 601.5
694,,24209.40173339844,,818.7,629.5,11282023_FAD184_F3_WT_cereb_O3on_01,818.7 -> 629.5
695,,24090.361660003666,,818.7,629.5,11282023_FAD184_F3_WT_cereb_O3on_01,818.7 -> 629.5
696,,28966.10200881958,,820.7,603.5,11282023_FAD184_F3_WT_cereb_O3on_01,820.7 -> 603.5
697,,25406.16177368164,,820.7,631.5,11282023_FAD184_F3_WT_cereb_O3on_01,820.7 -> 631.5
698,,27778.80195999145,,822.7,605.5,11282023_FAD184_F3_WT_cereb_O3on_01,822.7 -> 605.5
699,,26302.721870422363,,822.8,633.6,11282023_FAD184_F3_WT_cereb_O3on_01,822.8 -> 633.6
700,,24525.46166229248,,824.7,607.5,11282023_FAD184_F3_WT_cereb_O3on_01,824.7 -> 607.5
701,,23731.521675109863,,826.7,651.6,11282023_FAD184_F3_WT_cereb_O3on_01,826.7 -> 651.6
702,,23767.84169006348,,826.8,637.6,11282023_FAD184_F3_WT_cereb_O3on_01,826.8 -> 637.6
703,,23752.221672058105,,828.6,653.5,11282023_FAD184_F3_WT_cereb_O3on_01,828.6 -> 653.5
704,,23737.681678771973,,830.6,655.5,11282023_FAD184_F3_WT_cereb_O3on_01,830.6 -> 655.5
705,,23834.46172714233,,832.7,615.5,11282023_FAD184_F3_WT_cereb_O3on_01,832.7 -> 615.5
706,,23715.86164474488,,832.7,657.6,11282023_FAD184_F3_WT_cereb_O3on_01,832.7 -> 657.6
707,,24275.40171432495,,834.7,617.5,11282023_FAD184_F3_WT_cereb_O3on_01,834.7 -> 617.5
708,,24078.341735839844,,840.8,623.6,11282023_FAD184_F3_WT_cereb_O3on_01,840.8 -> 623.6
709,,23949.44171524048,,840.8,651.6,11282023_FAD184_F3_WT_cereb_O3on_01,840.8 -> 651.6
710,,23926.201667785645,,840.8,651.6,11282023_FAD184_F3_WT_cereb_O3on_01,840.8 -> 651.6
711,,23916.141693115234,,842.7,625.5,11282023_FAD184_F3_WT_cereb_O3on_01,842.7 -> 625.5
712,,24046.881759643555,,842.7,653.5,11282023_FAD184_F3_WT_cereb_O3on_01,842.7 -> 653.5
713,,23866.04163360596,,844.7,627.5,11282023_FAD184_F3_WT_cereb_O3on_01,844.7 -> 627.5
714,,23824.461658477783,,844.7,655.5,11282023_FAD184_F3_WT_cereb_O3on_01,844.7 -> 655.5
715,,23984.701690673828,,846.7,629.5,11282023_FAD184_F3_WT_cereb_O3on_01,846.7 -> 629.5
716,TAG,73201.82508087158,[TG(50:3)]_FA18:1,846.8,547.5,11282023_FAD184_F3_WT_cereb_O3on_01,846.8 -> 547.5
717,,23810.921646118164,,846.8,657.6,11282023_FAD184_F3_WT_cereb_O3on_01,846.8 -> 657.6
718,,23965.021675109863,,848.7,631.5,11282023_FAD184_F3_WT_cereb_O3on_01,848.7 -> 631.5
719,,23996.881717681885,,850.8,633.6,11282023_FAD184_F3_WT_cereb_O3on_01,850.8 -> 633.6
720,TAG,31089.422119140625,[TG(51:6)]_FA16:1,854.7,583.4,11282023_FAD184_F3_WT_cereb_O3on_01,854.7 -> 583.4
721,TAG,24132.78173828125,"[TG(52:7),TG(51:0)]_FA18:1",866.8,567.5,11282023_FAD184_F3_WT_cereb_O3on_01,866.8 -> 567.5
722,TAG,23905.601665496823,[TG(52:6)]_FA18:2,868.8,571.5,11282023_FAD184_F3_WT_cereb_O3on_01,868.8 -> 571.5
